"sActivityName" "iSubjectIndex" "tBodyAcc-mean()-X-AvgByActBySubject" "tBodyAcc-mean()-Y-AvgByActBySubject" "tBodyAcc-mean()-Z-AvgByActBySubject" "tBodyAcc-std()-X-AvgByActBySubject" "tBodyAcc-std()-Y-AvgByActBySubject" "tBodyAcc-std()-Z-AvgByActBySubject" "tGravityAcc-mean()-X-AvgByActBySubject" "tGravityAcc-mean()-Y-AvgByActBySubject" "tGravityAcc-mean()-Z-AvgByActBySubject" "tGravityAcc-std()-X-AvgByActBySubject" "tGravityAcc-std()-Y-AvgByActBySubject" "tGravityAcc-std()-Z-AvgByActBySubject" "tBodyAccJerk-mean()-X-AvgByActBySubject" "tBodyAccJerk-mean()-Y-AvgByActBySubject" "tBodyAccJerk-mean()-Z-AvgByActBySubject" "tBodyAccJerk-std()-X-AvgByActBySubject" "tBodyAccJerk-std()-Y-AvgByActBySubject" "tBodyAccJerk-std()-Z-AvgByActBySubject" "tBodyGyro-mean()-X-AvgByActBySubject" "tBodyGyro-mean()-Y-AvgByActBySubject" "tBodyGyro-mean()-Z-AvgByActBySubject" "tBodyGyro-std()-X-AvgByActBySubject" "tBodyGyro-std()-Y-AvgByActBySubject" "tBodyGyro-std()-Z-AvgByActBySubject" "tBodyGyroJerk-mean()-X-AvgByActBySubject" "tBodyGyroJerk-mean()-Y-AvgByActBySubject" "tBodyGyroJerk-mean()-Z-AvgByActBySubject" "tBodyGyroJerk-std()-X-AvgByActBySubject" "tBodyGyroJerk-std()-Y-AvgByActBySubject" "tBodyGyroJerk-std()-Z-AvgByActBySubject" "tBodyAccMag-mean()-AvgByActBySubject" "tBodyAccMag-std()-AvgByActBySubject" "tGravityAccMag-mean()-AvgByActBySubject" "tGravityAccMag-std()-AvgByActBySubject" "tBodyAccJerkMag-mean()-AvgByActBySubject" "tBodyAccJerkMag-std()-AvgByActBySubject" "tBodyGyroMag-mean()-AvgByActBySubject" "tBodyGyroMag-std()-AvgByActBySubject" "tBodyGyroJerkMag-mean()-AvgByActBySubject" "tBodyGyroJerkMag-std()-AvgByActBySubject" "fBodyAcc-mean()-X-AvgByActBySubject" "fBodyAcc-mean()-Y-AvgByActBySubject" "fBodyAcc-mean()-Z-AvgByActBySubject" "fBodyAcc-std()-X-AvgByActBySubject" "fBodyAcc-std()-Y-AvgByActBySubject" "fBodyAcc-std()-Z-AvgByActBySubject" "fBodyAccJerk-mean()-X-AvgByActBySubject" "fBodyAccJerk-mean()-Y-AvgByActBySubject" "fBodyAccJerk-mean()-Z-AvgByActBySubject" "fBodyAccJerk-std()-X-AvgByActBySubject" "fBodyAccJerk-std()-Y-AvgByActBySubject" "fBodyAccJerk-std()-Z-AvgByActBySubject" "fBodyGyro-mean()-X-AvgByActBySubject" "fBodyGyro-mean()-Y-AvgByActBySubject" "fBodyGyro-mean()-Z-AvgByActBySubject" "fBodyGyro-std()-X-AvgByActBySubject" "fBodyGyro-std()-Y-AvgByActBySubject" "fBodyGyro-std()-Z-AvgByActBySubject" "fBodyAccMag-mean()-AvgByActBySubject" "fBodyAccMag-std()-AvgByActBySubject" "fBodyBodyAccJerkMag-mean()-AvgByActBySubject" "fBodyBodyAccJerkMag-std()-AvgByActBySubject" "fBodyBodyGyroMag-mean()-AvgByActBySubject" "fBodyBodyGyroMag-std()-AvgByActBySubject" "fBodyBodyGyroJerkMag-mean()-AvgByActBySubject" "fBodyBodyGyroJerkMag-std()-AvgByActBySubject"
"WALKING_UPSTAIRS" 11 2.92222537777778 3897.53703703704 4009.7037037037 2841.33333333333 1611.77777777778 3318.40740740741 3473.37037037037 3564.75925925926 4013.75925925926 3932.77777777778 3987.90740740741 3515.05555555556 -8.00529490185185 6008.14814814815 3727.66666666667 2161.11111111111 3399.22222222222 2522.48148148148 3781.57407407407 3625.53703703704 3611.57407407407 3685.7962962963 3759.07407407407 3930.40740740741 4.1541656962963 1996.27777777778 3408.09259259259 2023.51851851852 4322.59259259259 2619.31481481481 4009.22222222222 3513.66666666667 2681.77777777778 3667.2037037037 4229.61111111111 2443.92592592593 0.00332879708148148 0.120735605555556 3492.48148148148 3938.37037037037 3797.18518518519 3686.88888888889 3869.03703703704 3723.40740740741 2428.51851851852 0.80112703962963 2770.51851851852 3708.05555555556 2962.90740740741 1765.14814814815 1762.77777777778 1752.59259259259 3532.74074074074 3599.72222222222 3602.96296296296 2508.51851851852 1912.03703703704 1388.62962962963 2751.96296296296 3214.44444444444 3015.83333333333 2963.53703703704 -9.88621872777778 3200.09259259259 2813.64814814815 0.741260845925926
"LAYING" 12 2.60113433 8395.51666666667 8611.8 8626.01666666667 8906.88333333333 8923.9 8967.73333333333 8763.75 8832 8893.65 9287.03333333333 8434.6 -3.96027515 8526.4 8854.15 8561.11666666667 8866.68333333333 9164.4 8652.2 8910.1 8950.65 8814.66666666667 8803.63333333333 9084.05 2.26540455333333 8854.01666666667 8711.75 8822.3 8775.93333333333 8970.15 8871.91666666667 8945.61666666667 8922.41666666667 8997.46666666667 8791.75 8924.5 0.082583257375 -1.79536067833333 8825 8646.71666666667 9042.78333333333 8838.55 8854.15 8677.2 8821.36666666667 0.962012018333333 4924.91666666667 7350.28333333333 8790.88333333333 8698.43333333333 9244.31666666667 9131.86666666667 6115.3 6645.21666666667 6800.7 8462.11666666667 8964.55 9061.9 4514.05 5882.63333333333 8372.11666666667 8421.45 -9.974926335 8998.75 8850.1 0.9860743725
"SITTING" 12 2.75007224901961 8564.50980392157 8910.1568627451 9009.78431372549 8775.76470588235 8793.78431372549 8906.47058823529 8879.41176470588 9058.07843137255 8636.62745098039 8486.01960784314 8965.35294117647 -5.66681889411765 9038.90196078431 8432.47058823529 8803.39215686274 8882.94117647059 9366.56862745098 8727.98039215686 8718.47058823529 8927.37254901961 8910.6862745098 8698.13725490196 8853.21568627451 1.92270170980392 8737.07843137255 8851.90196078431 8559.82352941176 9102.05882352941 9236.29411764706 8621.19607843137 8729.66666666667 8803.66666666667 8786.56862745098 8859.94117647059 8872.39215686274 0.0808973338372549 -0.0822510019607843 8551.49019607843 8791.49019607843 8850.25490196078 8809.1568627451 8611.62745098039 8625.09803921569 9040.52941176471 0.978260535882353 4811 7872.74509803922 8431.47058823529 8998.80392156863 9261.58823529412 9032.92156862745 6891.41176470588 6438.76470588235 6471.82352941176 8439.13725490196 8887.17647058824 9228.3137254902 4629.35294117647 5640.35294117647 8327.43137254902 8071.58823529412 -9.99267911568627 9081.03921568627 8766.54901960784 0.996796920588235
"STANDING" 12 2.77405834918033 8713.68852459016 8784.67213114754 9051.83606557377 8726.93442622951 8901.09836065574 8721.72131147541 8994.34426229508 8756.11475409836 8466.70491803279 8541.81967213115 8598.95081967213 -5.49760467377049 8862.7868852459 9432.59016393443 9416.19672131147 9278.2131147541 9320.18032786885 8810.98360655738 8655.52459016393 8860.90163934426 8558.32786885246 8838 8634.83606557377 2.16905441803279 9148.70491803279 9049.37704918033 8870.81967213115 8407.54098360656 9164.67213114754 8879.29508196721 8872.60655737705 9001.62295081967 8838.65573770492 8599.18032786885 8861.44262295082 0.185447035135574 -1.4787248704918 8926.2131147541 8778.75409836066 8831.22950819672 8944.62295081967 8810.83606557377 8927.6393442623 8827.40983606557 0.961923171967213 5516.86885245902 7900.93442622951 8660.24590163934 8875.2131147541 9196.22950819672 9012.93442622951 6339.83606557377 6374.49180327869 7386.32786885246 8613.86885245902 8802.85245901639 9093.90163934426 5298.68852459016 6382.95081967213 7864.29508196721 8021.34426229508 -9.98483376721311 9149.68852459016 8940.70491803279 0.993149905245902
"WALKING" 12 2.771286656 9186.66 9282.68 8730.8 8840.1 8839.22 8880.86 8921.14 8760.26 8786.94 9103.88 8865.62 -3.242967028 8430.8 8708.98 8739.24 8818.62 8343.2 9077.04 8787.72 9001 8860.18 8666.24 8652.38 3.034999576 8509.66 9039.32 8697.52 9301.88 8310.92 8895.86 8686.18 8558.88 8681.54 9337.2 8578.06 -0.040680369438 1.334149582 8870.4 9079.98 8518.16 8917.92 8822.02 9003.26 8380.2 0.5488904506 6890.6 8140.36 8446.46 8237.64 8010.32 7889.34 7480.14 7527 7916.04 8220.36 8138.78 7935.4 6284.76 7133.86 7307.84 7385.5 -9.438743694 7925.52 8527.48 0.6984580786
"WALKING_DOWNSTAIRS" 12 2.81521097391304 9200.02173913043 9054.5652173913 9254.84782608696 9685.9347826087 8495.5 8784.78260869565 8643.54347826087 8540.78260869565 8806.28260869565 9043.34782608696 8950.41304347826 -3.53042600869565 8626.67391304348 8686.21739130435 8814.10869565217 8955.04347826087 8246.65217391304 8530.02173913043 8937.63043478261 8739.89130434783 8960.9347826087 9085.67391304348 8822.86956521739 2.09743720217391 8446.23913043478 8958.19565217391 8269.9347826087 9202.52173913043 8555.63043478261 8690.30434782609 8808.82608695652 9126.28260869565 8834.34782608696 8866.91304347826 8931.54347826087 -0.0379521953043478 0.86286492173913 8637.82608695652 8660.02173913043 8813.63043478261 8633.58695652174 8890.21739130435 9201.78260869565 8335.04347826087 0.465943396304348 6378.5 8066.4347826087 8633.30434782609 8005.76086956522 8055.0652173913 7990.91304347826 7564.67391304348 7499.89130434783 8094.89130434783 8616.13043478261 8184.02173913043 7972.5652173913 6307.65217391304 7139.95652173913 7185.02173913043 7169.36956521739 -9.34563049565217 7934.36956521739 8431.15217391304 0.385154399782609
"WALKING_UPSTAIRS" 12 2.72970338653846 9047.67307692308 9057.92307692308 8410.67307692308 8133.36538461538 8720.51923076923 8708.19230769231 8810.28846153846 8655.90384615385 8882.78846153846 8997.19230769231 8702.17307692308 -6.76769608269231 9468.98076923077 8997.26923076923 8629.11538461538 8676.61538461538 8551.25 8811.71153846154 8689.90384615385 8755.92307692308 8977.34615384615 8747.19230769231 8891.44230769231 3.23182943653846 8481.98076923077 9053.44230769231 8538.28846153846 9096.40384615385 8303.71153846154 8803.57692307692 8730.73076923077 8383.25 8656.53846153846 9257.19230769231 8350.84615384615 -0.0998121591769231 1.63601536923077 8784.36538461538 8960.26923076923 8671 8737.94230769231 8837.73076923077 8705.19230769231 8348.63461538462 0.713406712307692 6653.26923076923 7852.94230769231 8430.84615384615 7981.05769230769 7975.01923076923 7925.30769230769 7526.42307692308 7554.82692307692 8086.82692307692 8508.26923076923 8182.26923076923 7860.19230769231 6150.75 7030.46153846154 7749.23076923077 7846.5 -9.75873254615385 7891.57692307692 8572.86538461538 0.738078965576923
"LAYING" 13 2.76716360483871 8307.33870967742 8247.88709677419 8783.06451612903 8883.37096774194 8984.12903225806 8843.43548387097 9031.08064516129 8943.20967741935 8928.72580645161 8652.87096774194 8785.3064516129 -3.86627991935484 8636.72580645161 8933.51612903226 8897.03225806452 8486.37096774194 9278.38709677419 8695.90322580645 8878.1935483871 8809.87096774194 8505.83870967742 8835.59677419355 8682.5 1.02659873387097 9102.59677419355 8525.93548387097 9400.98387096774 8036.5 8997.32258064516 8845 8763.35483870968 9059.62903225806 8697.11290322581 8770.77419354839 8983.29032258065 0.0992317318596774 -1.26714692419355 8835.79032258065 8708.38709677419 8977.77419354839 8783.64516129032 8763.06451612903 8718.27419354839 9310.24193548387 0.975113305645161 3992.3064516129 8002.75806451613 8576.43548387097 9010.66129032258 9542.43548387097 9320.91935483871 5451.8064516129 5974.98387096774 6565.51612903226 8823.09677419355 9464.88709677419 9507.6935483871 4588.74193548387 5504.77419354839 8152.24193548387 8309.33870967742 -9.97392937580645 9304.08064516129 9243.38709677419 0.994024906290323
"SITTING" 13 2.74328499591837 8301.16326530612 8419.14285714286 9266.40816326531 9056.83673469388 9048.14285714286 8650.55102040816 8923.83673469388 8504.0612244898 8894.22448979592 9052.42857142857 8598.30612244898 -4.65004474897959 8902.42857142857 8748.34693877551 8623.30612244898 9138.61224489796 9200.44897959184 8843.71428571429 8808.4693877551 8902.81632653061 8935.65306122449 8684.48979591837 8659.59183673469 0.793351406122449 9289.87755102041 8785.97959183673 9218.22448979592 8486.44897959184 9278.9387755102 8822.63265306122 8814.95918367347 9156.71428571429 8501.89795918367 8615.65306122449 9075.83673469388 0.190394801718367 -1.4786182755102 8752.75510204082 9008.67346938776 8693.97959183673 9069.97959183673 8994.44897959184 9063.87755102041 9752.28571428571 0.991414934897959 4634.63265306122 7581.44897959184 8850.20408163265 9287.42857142857 9478.55102040816 9319.0612244898 4763.61224489796 5462.22448979592 6758.63265306122 8694.40816326531 9367.81632653061 9485.08163265306 3898.71428571429 4141.04081632653 7926.24489795918 8340.02040816327 -9.98232025306122 9071.42857142857 9574.22448979592 0.980127334489796
"STANDING" 13 2.77758431052632 8633 8660.31578947369 9086.9298245614 8819.26315789474 9080.12280701754 8853.08771929825 8909.66666666667 8766.78947368421 8636.33333333333 9161.40350877193 8693.31578947369 -5.13836375964912 8778.9298245614 9396.98245614035 9023.1052631579 9043.17543859649 9373.49122807018 8923.42105263158 8863.9649122807 8908.49122807018 9025.71929824561 8863.21052631579 8872.78947368421 0.684114677192982 9165.28070175439 8844.71929824561 9055.21052631579 8468.73684210526 9099.17543859649 8880.82456140351 8821.78947368421 8588.24561403509 8714.17543859649 8763.01754385965 9121.31578947369 0.0686521773157895 -0.725381175438596 8790.19298245614 8752.15789473684 8668.52631578947 8828.84210526316 8937.94736842105 9099.75438596491 9263.54385964912 0.976197659649123 5002.05263157895 7996.38596491228 8472.36842105263 9055.40350877193 9331.68421052631 9022.82456140351 5629.80701754386 5657.61403508772 7120.26315789474 8936.17543859649 9162.73684210526 9048.45614035088 4499.22807017544 6584.85964912281 7941.38596491228 8187.35087719298 -9.99728269824561 9362.84210526316 9376.17543859649 0.998089884035088
"WALKING" 13 2.75883130350877 9065.35087719298 9247.12280701754 8475.57894736842 9199.52631578947 8820.52631578947 8851.1052631579 8839.9649122807 8960.24561403509 8765.05263157895 8632.66666666667 9263.47368421053 -3.57948193333333 8476.36842105263 9077.42105263158 9022.56140350877 8821.42105263158 8254.50877192982 8759.28070175439 8797.84210526316 8806.17543859649 8859.43859649123 8689.21052631579 8917.1052631579 3.29525020877193 9005.14035087719 9113.70175438597 8646.64912280702 9029.0350877193 8401.91228070175 9005.42105263158 8764.45614035088 7794.66666666667 8803.22807017544 8802.68421052631 8031.63157894737 0.121659962725789 -2.15458745614035 8995.43859649123 8802.70175438597 8826.71929824561 8817.50877192982 8749.98245614035 8740.77192982456 8268.43859649123 0.324996767561403 6921.54385964912 7957.01754385965 8661.80701754386 8023.68421052632 8079.12280701754 7866.26315789474 7521.9649122807 7625.85964912281 7807.82456140351 8350.50877192982 8113.15789473684 7929.98245614035 6407.8947368421 7143.98245614035 7055.94736842105 7151.78947368421 -9.47862084035088 7997.05263157895 8359.71929824561 0.741787753859649
"WALKING_DOWNSTAIRS" 13 2.94907553404255 9157.31914893617 9328.36170212766 9015.31914893617 9112.44680851064 8492.3829787234 8653.53191489362 8759.87234042553 8889.29787234042 8806.21276595745 8278.29787234042 9099.34042553191 -3.50023042553191 8529.23404255319 8866.29787234042 8867.04255319149 8940.25531914894 8279.23404255319 8841.72340425532 8811.53191489362 8740.93617021277 8771.78723404255 8888.23404255319 8941.74468085106 3.10677061914894 8480.34042553191 8779.46808510638 8542.06382978723 9159.93617021277 8456.02127659574 8761.53191489362 8853.27659574468 8466.04255319149 8641.14893617021 9094.53191489362 9004.78723404255 -0.0434552903446809 0.746294725531915 8919.42553191489 8833.23404255319 8733.97872340426 8889.04255319149 8878.23404255319 8641.95744680851 8371.76595744681 0.306520556542553 6740.76595744681 7967.25531914894 8460.1914893617 8176.87234042553 8031.46808510638 7933.55319148936 7519.57446808511 7685.8085106383 8045.04255319149 8456.51063829787 8117.31914893617 7954.31914893617 6456.46808510638 7249.97872340426 6910.78723404255 7126.27659574468 -9.47668288085106 7893.46808510638 8455.48936170213 0.501225795957447
"WALKING_UPSTAIRS" 13 2.67615608909091 9380.98181818182 9088.30909090909 8192.83636363636 8935.6 8335.34545454546 8881.05454545455 8739.78181818182 8675.83636363636 8875.16363636364 8497.6 9053.14545454545 -7.45081967090909 9707.10909090909 8957.30909090909 9176.18181818182 8866.56363636364 8316.47272727273 9158 8880.85454545455 8907.38181818182 8630.34545454546 8925.69090909091 8744.07272727273 3.51282379090909 8356.94545454545 8638.4 8276.25454545455 8821.63636363636 7998.27272727273 8717.85454545455 8831.01818181818 8351.50909090909 8745.90909090909 9244.18181818182 8487.54545454545 -0.0732151397036364 1.82532749090909 8823.4 8681.41818181818 9040.29090909091 8687.41818181818 8891.2 8831.8 8470.72727272727 0.669216383090909 6859.69090909091 8045.05454545455 8609.56363636364 8109.56363636364 8093.63636363636 8064.49090909091 7654.45454545455 7601.70909090909 8070.25454545455 8530.45454545455 8106.30909090909 8006.21818181818 6334.63636363636 7188.43636363636 7541.76363636364 7662.98181818182 -8.89239942 7578.92727272727 8432.8 0.765676782727273
"LAYING" 14 2.50922498627451 3040.90196078431 3071.94117647059 3025.86274509804 2809.50980392157 3252.80392156863 3671.74509803922 3800.92156862745 3540.33333333333 3302.07843137255 4731.39215686274 3621.56862745098 -4.9531112372549 3203.88235294118 3923.07843137255 3055.3137254902 3394.47058823529 4589.21568627451 4028.88235294118 3394.58823529412 3271.11764705882 3203.64705882353 3431.70588235294 3663.76470588235 2.65275599411765 4013.88235294118 2714.03921568627 4554.72549019608 3264.17647058824 4696.01960784314 3559.21568627451 4004.39215686275 3023.01960784314 3694.39215686275 4100.3137254902 4065.98039215686 0.0876121565 0.252830798039216 3549.98039215686 4048.47058823529 3205.70588235294 3824.78431372549 3248.96078431373 4094.6862745098 3949.66666666667 0.964009921960784 2555.86274509804 3596.64705882353 3079.21568627451 5183.6862745098 5023.96078431373 4640.74509803922 2917.90196078431 3604.82352941176 3412.33333333333 4078.03921568627 4698.98039215686 4746.74509803922 3105.11764705882 3055.58823529412 4473.50980392157 4467.6862745098 -9.9415933627451 4986.88235294118 3450.76470588235 0.983469213137255
"SITTING" 14 2.79990577037037 2693.40740740741 3212.22222222222 3852.07407407407 3088.83333333333 3207.53703703704 3628.83333333333 3734.14814814815 3426 3758.09259259259 3067.2962962963 3045.53703703704 -6.13050242407407 4351.7037037037 3567.75925925926 4435.68518518519 4444.81481481481 4847.2037037037 3270.48148148148 3896.72222222222 4073.92592592593 3612.16666666667 3019.90740740741 3660.24074074074 1.43579465740741 4481.12962962963 2860.09259259259 4222.25925925926 3408.68518518519 4869.66666666667 3995.75925925926 4121.61111111111 3979.35185185185 3437.98148148148 4501.2962962963 3399.48148148148 0.0772626136888889 0.238589331481482 3763.53703703704 3560.61111111111 3761.48148148148 3281.48148148148 4380.03703703704 3311.11111111111 4969.48148148148 0.986963989814815 3085.46296296296 3724.33333333333 3713.14814814815 5014.37037037037 5101.51851851852 4972.77777777778 3202.5 2938.33333333333 3476.83333333333 4025.74074074074 4666.68518518519 5178.83333333333 2766.35185185185 2787.35185185185 5115.81481481481 5229.61111111111 -9.98407687592593 4871.57407407407 4184.96296296296 0.983024386851852
"STANDING" 14 2.80545613833333 3653.5 3906.51666666667 4033.1 2913.16666666667 2927.71666666667 3712.4 3676 4397.36666666667 3625.15 3608.86666666667 3377.13333333333 -5.78419142833333 3902.73333333333 5561.16666666667 6368.61666666667 5298.41666666667 4894.98333333333 3866.23333333333 3419.3 3785.38333333333 4229.26666666667 3592.95 3833.11666666667 1.12377639333333 4404.96666666667 2915.75 4037.55 3310.51666666667 5358.23333333333 4117.91666666667 3988.4 3184.75 3203.1 3576.81666666667 3641.63333333333 0.11749611692 -1.82348734833333 3784.83333333333 3158.96666666667 3536.76666666667 3660.26666666667 3445.81666666667 3761.36666666667 4337.88333333333 0.966834217 3076.68333333333 3698.48333333333 3443.9 4836.6 5026.38333333333 4922.63333333333 2997.08333333333 3322.96666666667 3590.33333333333 4108.36666666667 4589.8 4926.48333333333 3007.91666666667 3210.81666666667 4920.75 4928.96666666667 -9.98976298 4688.65 3920.21666666667 0.994287228333333
"WALKING" 14 2.71959598644068 4396.91525423729 4446.57627118644 2649.62711864407 1937.69491525424 5794.57627118644 3074.13559322034 3530.79661016949 3490.59322033898 3391.54237288136 5406.18644067797 5392.66101694915 -5.89159714915254 4360.50847457627 3287.98305084746 3723.05084745763 2771.22033898305 2279.30508474576 3690.64406779661 3873.40677966102 3551.61016949153 3813.38983050847 3791.32203389831 4113.27118644068 3.97200196779661 2055.52542372881 3463.1186440678 3189.98305084746 4263.20338983051 3980.89830508475 3995.27118644068 3275.96610169492 1327.35593220339 3652.01694915254 3302.27118644068 2776.62711864407 0.124734781479661 -1.45198569322034 3770.52542372881 3689.30508474576 3544.94915254237 4567.20338983051 4108.50847457627 3293.94915254237 2005.59322033898 0.606103313898305 2607.03389830508 2883.47457627119 3176.06779661017 2241.28813559322 1924.47457627119 1735.93220338983 3284.27118644068 2528.01694915254 3273.35593220339 3040.25423728814 2010.27118644068 1424.45762711864 2627.93220338983 3205.37288135593 1378.28813559322 1521.64406779661 -9.20094352711864 460.406779661017 2872.5593220339 0.790425641016949
"WALKING_DOWNSTAIRS" 14 2.93422115555556 5115.68888888889 5069.57777777778 5002.4 6951.11111111111 6042.06666666667 4372.51111111111 3926.11111111111 3845.73333333333 3768.73333333333 4984.8 3571.17777777778 -6.7452074 5453.53333333333 4391.46666666667 4688.73333333333 4060 1715.71111111111 3165.66666666667 3538.64444444444 3618.93333333333 4291.86666666667 3609.55555555556 3768.4 2.02064660888889 3942.62222222222 4380.82222222222 1750.2 3821.37777777778 2682.77777777778 4017.93333333333 4293.57777777778 4668.13333333333 3749.13333333333 3304.04444444444 5206.4 0.129306758413333 -1.61844339111111 3569.48888888889 3509.26666666667 3889.64444444444 3665.08888888889 3679.68888888889 3481.71111111111 1967.64444444444 0.306045959 2862.62222222222 2877.66666666667 2965.84444444444 2191.82222222222 1753 1947.33333333333 3648.62222222222 3017.37777777778 3725.46666666667 2812.97777777778 2126.15555555556 1696.42222222222 2409.37777777778 3182.26666666667 1837.86666666667 620.6 -6.70882242 1995.55555555556 2942.84444444444 0.211836414453333
"WALKING_UPSTAIRS" 14 2.8108760962963 5316.31481481481 4882.55555555556 2794.83333333333 6166.59259259259 6091.57407407407 3670.35185185185 3317.18518518519 3424.11111111111 3705.35185185185 2646.16666666667 3497.53703703704 -7.00483856296296 5369.7962962963 3401.03703703704 3597.77777777778 2269.2962962963 2330.38888888889 3835.31481481481 3663.96296296296 3664.62962962963 3884.03703703704 4235.24074074074 3796.96296296296 4.83350105555556 2388.77777777778 3617.44444444444 4136.74074074074 4508.37037037037 2588.40740740741 3743.94444444444 4020.03703703704 4727.09259259259 3480.01851851852 4229.68518518519 5336.53703703704 -0.1054752655 1.48238232592593 3714.42592592593 3704.72222222222 3591.61111111111 3675.5 3448.72222222222 3671.55555555556 2151.42592592593 0.502010437037037 3155.12962962963 3215.92592592593 3364.48148148148 1820.62962962963 1650.72222222222 2047.48148148148 3362.16666666667 3429.01851851852 3597.18518518519 3251.55555555556 2109.55555555556 1407.7962962963 2530.90740740741 2751.62962962963 2288.55555555556 1315.53703703704 -8.59839333148148 5813.83333333333 1863.57407407407 0.511326796666667
"LAYING" 15 2.894756525 2543.44444444444 3046.16666666667 3571.36111111111 4064.5 3555.68055555556 3727.68055555556 3715.02777777778 3733.08333333333 3112.11111111111 3778.125 3078.38888888889 -5.36985591666667 4194.54166666667 3203.70833333333 3968.25 4001.86111111111 4606.19444444444 3102.20833333333 3947.51388888889 3663.31944444444 3343.58333333333 3420.20833333333 3392.73611111111 1.27617781666667 4267.25 3820.83333333333 4214.41666666667 3204.86111111111 4747.52777777778 3746.80555555556 4262.70833333333 4229.43055555556 3284.61111111111 3042.47222222222 3550.43055555556 0.115846327477778 -1.07964884444444 3324.97222222222 3578.88888888889 3936.98611111111 3500.90277777778 3349.54166666667 3700.02777777778 4963.70833333333 0.973650041666667 2898.48611111111 3997.91666666667 4977.48611111111 4939.41666666667 5479.375 5405.30555555556 3284.06944444444 3192.38888888889 3417.94444444444 4559.40277777778 5024.90277777778 5255.55555555556 3249.63888888889 3221.54166666667 5145.70833333333 5235.09722222222 -9.98830764444445 5209.34722222222 4928.29166666667 0.993031822777778
